date;location;product;type;quantity;value;partner_code
2023-05-28;1314;48812;SALE;-1;-7.17;CLIENTE
2023-05-29;841;5345;SALE;-1;-4.99;CLIENTE
2023-05-29;841;15589;DELIVERY;1;25.69;CD 2
2023-05-29;1314;13315;SALE;-1;-44.57;CLIENTE
2023-05-29;1314;15589;SALE;-2;-62.68;CLIENTE
2023-05-29;1314;18064;SALE;-8;-31.04;CLIENTE
2023-05-29;1314;20635;SALE;-3;-93;CLIENTE
2023-05-29;1314;36857;SALE;-1;-3.62;CLIENTE
2023-05-29;1314;44217;SALE;-1;-41.28;CLIENTE
2023-05-29;1314;48813;SALE;-1;-5.99;CLIENTE
2023-05-30;841;5345;DELIVERY;1;4.99;CD 2
2023-05-30;841;15589;DELIVERY;1;25.57;CD 2
2023-05-30;841;15589;SALE;-1;-25.57;CLIENTE
2023-05-30;841;20635;DELIVERY;1;23.37;CD 2
2023-05-30;1314;5345;DELIVERY;1;8.22;CD 2
2023-05-30;1314;9607;DELIVERY;10;131.6;CD 2
2023-05-30;1314;13315;DELIVERY;1;44.63;CD 2
2023-05-30;1314;15589;DELIVERY;1;31.34;CD 2
2023-05-30;1314;15589;SALE;-1;-31.34;CLIENTE
2023-05-30;1314;18064;DELIVERY;15;58.32;CD 2
2023-05-30;1314;18064;SALE;-9;-34.92;CLIENTE
2023-05-30;1314;20635;DELIVERY;3;93.03;CD 2
2023-05-30;1314;21141;DELIVERY;1;31.01;CD 2
2023-05-30;1314;44217;DELIVERY;1;41.28;CD 2
2023-05-30;1314;48813;DELIVERY;1;5.99;CD 2
2023-05-30;1314;48813;SALE;-1;-5.99;CLIENTE
2023-05-31;841;9607;SALE;-1;-8;CLIENTE
2023-05-31;1314;5345;SALE;-1;-8.22;CLIENTE
2023-05-31;1314;18064;SALE;-5;-19.4;CLIENTE
2023-06-01;841;15589;SALE;-1;-25.57;CLIENTE
2023-06-01;1314;18064;DELIVERY;60;232.8;CD 2
2023-06-01;1314;18064;SALE;-15;-58.2;CLIENTE
2023-06-01;1314;35416;SALE;-1;-15.03;CLIENTE
2023-06-01;1314;36857;SALE;-1;-3.62;CLIENTE
2023-06-02;841;5345;DELIVERY;4;19.96;CD 2
2023-06-02;841;15589;DELIVERY;2;49.97;CD 2
2023-06-02;841;15589;SALE;-1;-25.05;CLIENTE
2023-06-02;841;36857;DELIVERY;1;2.3;CD 2
2023-06-02;841;36857;SALE;-1;-2.3;CLIENTE
2023-06-02;841;51957;DELIVERY;1;5.89;CD 2
2023-06-02;1314;1439;SALE;-1;-19.39;CLIENTE
2023-06-02;1314;5345;SALE;-1;-8.22;CLIENTE
2023-06-02;1314;18064;SALE;-12;-46.56;CLIENTE
2023-06-02;1314;36857;DELIVERY;1;3.62;CD 2
2023-06-03;1314;1439;SALE;-1;-19.39;CLIENTE
2023-06-03;1314;13315;SALE;-1;-44.63;CLIENTE
2023-06-03;1314;15589;DELIVERY;1;31.19;CD 2
2023-06-03;1314;18064;SALE;-9;-34.92;CLIENTE
2023-06-03;1314;20635;DELIVERY;1;31.01;CD 2
2023-06-03;1314;20635;SALE;-1;-31.01;CLIENTE
2023-06-03;1314;21141;DELIVERY;1;30.85;CD 2
2023-06-03;1314;21141;SALE;-1;-30.85;CLIENTE
2023-06-03;1314;36857;DELIVERY;1;3.62;CD 2
2023-06-03;1314;36857;SALE;-1;-3.62;CLIENTE
2023-06-03;1314;48812;DELIVERY;1;7.43;CD 2
2023-06-03;1314;48812;SALE;-2;-14.86;CLIENTE
2023-06-03;1314;62364;DELIVERY;1;32.58;CD 2
2023-06-04;1314;15589;SALE;-1;-31.19;CLIENTE
2023-06-04;1314;18064;SALE;-10;-38.8;CLIENTE
2023-06-04;1314;35416;SALE;-2;-30.06;CLIENTE
2023-06-04;1314;36857;SALE;-1;-3.62;CLIENTE
2023-06-05;1314;5345;DELIVERY;1;8.22;CD 2
2023-06-05;1314;5345;SALE;-1;-8.22;CLIENTE
2023-06-05;1314;9607;SALE;-1;-13.16;CLIENTE
2023-06-05;1314;13315;DELIVERY;1;44.66;CD 2
2023-06-05;1314;15589;DELIVERY;3;92.98;CD 2
2023-06-05;1314;18064;SALE;-12;-46.56;CLIENTE
2023-06-05;1314;20635;DELIVERY;3;93.03;CD 2
2023-06-05;1314;21141;DELIVERY;1;30.77;CD 2
2023-06-05;1314;36857;DELIVERY;1;3.62;CD 2
2023-06-05;1314;48812;SALE;-1;-7.43;CLIENTE
2023-06-05;1314;48813;DELIVERY;2;11.98;CD 2
2023-06-06;841;5345;DELIVERY;1;4.99;CD 2
2023-06-06;841;5345;SALE;-1;-4.99;CLIENTE
2023-06-06;841;15589;DELIVERY;8;195.86;CD 2
2023-06-06;1314;9607;SALE;-2;-26.32;CLIENTE
2023-06-06;1314;13315;SALE;-1;-44.66;CLIENTE
2023-06-06;1314;18064;SALE;-11;-42.68;CLIENTE
2023-06-06;1314;21141;SALE;-2;-61.54;CLIENTE
2023-06-06;1314;36857;SALE;-3;-10.86;CLIENTE
2023-06-07;841;5345;SALE;-1;-4.99;CLIENTE
2023-06-07;841;15589;SALE;-1;-24.53;CLIENTE
2023-06-07;1314;5345;DELIVERY;1;8.22;CD 2
2023-06-07;1314;5345;SALE;-1;-8.22;CLIENTE
2023-06-07;1314;9607;SALE;-3;-39.48;CLIENTE
2023-06-07;1314;15589;SALE;-1;-30.96;CLIENTE
2023-06-07;1314;18064;DELIVERY;4;15.52;CD 2
2023-06-07;1314;18064;SALE;-7;-27.16;CLIENTE
2023-06-07;1314;36857;SALE;-1;-3.62;CLIENTE
2023-06-07;1314;48813;DELIVERY;1;5.99;CD 2
2023-06-08;841;18064;INVENTORY_CHECK;-60;-135;OUTROS
2023-06-08;1314;15589;SALE;-3;-92.88;CLIENTE
2023-06-08;1314;18064;SALE;-1;-3.88;CLIENTE
2023-06-08;1314;31330;SALE;-1;-68.02;CLIENTE
2023-06-08;1314;35416;SALE;-1;-15.03;CLIENTE
2023-06-08;1314;36857;SALE;-1;-3.62;CLIENTE
2023-06-09;841;5345;SALE;-2;-9.98;CLIENTE
2023-06-09;841;15589;SALE;-1;-24.53;CLIENTE
2023-06-09;1314;5345;DELIVERY;1;8.22;CD 2
2023-06-09;1314;5345;SALE;-1;-8.22;CLIENTE
2023-06-09;1314;9607;SALE;-1;-13.16;CLIENTE
2023-06-09;1314;15589;DELIVERY;7;209.79;CD 2
2023-06-09;1314;18064;DELIVERY;15;58.2;CD 2
2023-06-09;1314;18064;SALE;-3;-11.64;CLIENTE
2023-06-09;1314;35416;DELIVERY;1;15.36;CD 2
2023-06-09;1314;36857;DELIVERY;1;3.63;CD 2
2023-06-09;1314;44217;DELIVERY;1;41.42;CD 2
2023-06-09;1314;48812;SALE;-1;-7.43;CLIENTE
2023-06-10;841;5345;DELIVERY;1;4.99;CD 2
2023-06-10;841;5345;SALE;-1;-4.99;CLIENTE
2023-06-10;1314;1439;DELIVERY;2;38.38;CD 2
2023-06-10;1314;5345;DELIVERY;1;8.22;CD 2
2023-06-10;1314;13315;DELIVERY;1;44.68;CD 2
2023-06-10;1314;15589;DELIVERY;1;29.94;CD 2
2023-06-10;1314;18064;DELIVERY;31;120.28;CD 2
2023-06-10;1314;18064;SALE;-15;-58.2;CLIENTE
2023-06-10;1314;20635;DELIVERY;1;31.01;CD 2
2023-06-10;1314;20635;SALE;-1;-31.01;CLIENTE
2023-06-10;1314;21141;DELIVERY;1;30.52;CD 2
2023-06-10;1314;31330;SALE;-1;-68.02;CLIENTE
2023-06-10;1314;35416;DELIVERY;2;30.82;CD 2
2023-06-10;1314;35416;SALE;-1;-15.41;CLIENTE
2023-06-10;1314;36857;DELIVERY;2;7.26;CD 2
2023-06-10;1314;48812;DELIVERY;2;16.08;CD 2
2023-06-10;1314;58701;SALE;-1;-53.37;CLIENTE
2023-06-11;1314;9607;SALE;-1;-13.16;CLIENTE
2023-06-11;1314;15589;SALE;-2;-59.88;CLIENTE
2023-06-11;1314;18064;SALE;-5;-19.4;CLIENTE
2023-06-12;841;5345;SALE;-1;-4.99;CLIENTE
2023-06-12;841;9607;SALE;-1;-8;CLIENTE
2023-06-12;1314;5345;DELIVERY;1;8.22;CD 2
2023-06-12;1314;9607;SALE;-1;-13.16;CLIENTE
2023-06-12;1314;13315;DELIVERY;1;44.69;CD 2
2023-06-12;1314;18064;DELIVERY;22;85.36;CD 2
2023-06-12;1314;18064;SALE;-15;-58.2;CLIENTE
2023-06-12;1314;21141;DELIVERY;2;61.04;CD 2
2023-06-12;1314;35416;SALE;-1;-15.41;CLIENTE
2023-06-12;1314;36857;DELIVERY;3;10.89;CD 2
2023-06-12;1314;44217;SALE;-1;-41.42;CLIENTE
2023-06-12;1314;48812;DELIVERY;1;8.21;CD 2
2023-06-13;841;5345;SALE;-1;-4.99;CLIENTE
2023-06-13;841;51957;SALE;-2;-11.78;CLIENTE
2023-06-13;1314;5345;SALE;-1;-8.22;CLIENTE
2023-06-13;1314;15589;SALE;-3;-89.82;CLIENTE
2023-06-13;1314;18064;SALE;-6;-23.28;CLIENTE
2023-06-13;1314;31330;SALE;-1;-68.02;CLIENTE
2023-06-13;1314;48813;SALE;-2;-11.98;CLIENTE
2023-06-14;841;5345;DELIVERY;3;14.97;CD 2
2023-06-14;841;15589;DELIVERY;1;24.5;CD 2
2023-06-14;841;35772;DELIVERY;1;11.92;CD 2
2023-06-14;841;57814;SALE;-1;-116.45;CLIENTE
2023-06-14;1314;9607;SALE;-2;-26.32;CLIENTE
2023-06-14;1314;18064;SALE;-12;-46.56;CLIENTE
2023-06-14;1314;21141;SALE;-1;-30.52;CLIENTE
2023-06-14;1314;31330;SALE;-1;-68.02;CLIENTE
2023-06-14;1314;48813;SALE;-1;-5.99;CLIENTE
2023-06-15;841;5345;DELIVERY;1;4.99;CD 2
2023-06-15;841;15589;DELIVERY;1;24.47;CD 2
2023-06-15;841;15589;SALE;-1;-24.47;CLIENTE
2023-06-15;841;18064;ADJUSTMENT;-1;-2.25;CD 2
2023-06-15;841;18064;DELIVERY;47;105.75;CD 2
2023-06-15;841;36857;SALE;-2;-4.6;CLIENTE
2023-06-15;1314;5345;DELIVERY;2;16.44;CD 2
2023-06-15;1314;9607;DELIVERY;2;26.32;CD 2
2023-06-15;1314;15589;DELIVERY;4;119.2;CD 2
2023-06-15;1314;18064;DELIVERY;10;38.8;CD 2
2023-06-15;1314;18064;SALE;-3;-11.64;CLIENTE
2023-06-15;1314;35416;DELIVERY;1;15.43;CD 2
2023-06-15;1314;36857;DELIVERY;2;7.26;CD 2
2023-06-15;1314;48812;DELIVERY;1;8.34;CD 2
2023-06-16;841;5345;DELIVERY;1;4.99;CD 2
2023-06-16;841;5345;SALE;-1;-4.99;CLIENTE
2023-06-16;841;15589;SALE;-1;-24.47;CLIENTE
2023-06-16;841;18064;SALE;-1;-2.25;CLIENTE
2023-06-16;1314;1439;SALE;-4;-76.56;CLIENTE
2023-06-16;1314;9607;SALE;-2;-26.32;CLIENTE
2023-06-16;1314;18064;SALE;-14;-54.32;CLIENTE
2023-06-17;841;15589;SALE;-1;-24.47;CLIENTE
2023-06-17;1314;9607;DELIVERY;1;13.16;CD 2
2023-06-17;1314;15589;SALE;-1;-29.8;CLIENTE
2023-06-17;1314;18064;DELIVERY;15;58.2;CD 2
2023-06-17;1314;18064;SALE;-11;-42.68;CLIENTE
2023-06-17;1314;20635;SALE;-1;-31.01;CLIENTE
2023-06-17;1314;21141;SALE;-1;-30.52;CLIENTE
2023-06-17;1314;35416;DELIVERY;1;15.38;CD 2
2023-06-17;1314;44217;DELIVERY;1;41.51;CD 2
2023-06-18;841;5345;DELIVERY;1;4.99;CD 2
2023-06-18;841;51957;DELIVERY;2;11.78;CD 2
2023-06-18;1314;18064;SALE;-6;-23.28;CLIENTE
2023-06-18;1314;21141;SALE;-1;-30.52;CLIENTE
2023-06-19;841;15589;SALE;-3;-73.41;CLIENTE
2023-06-19;1314;1439;SALE;-1;-19.14;CLIENTE
2023-06-19;1314;5345;DELIVERY;1;8.22;CD 2
2023-06-19;1314;9607;DELIVERY;1;13.16;CD 2
2023-06-19;1314;15589;DELIVERY;5;148.76;CD 2
2023-06-19;1314;15589;SALE;-2;-59.48;CLIENTE
2023-06-19;1314;15590;DELIVERY;1;40.43;CD 2
2023-06-19;1314;18064;DELIVERY;26;100.88;CD 2
2023-06-19;1314;18064;SALE;-14;-54.32;CLIENTE
2023-06-19;1314;20635;DELIVERY;1;31.01;CD 2
2023-06-19;1314;31330;DELIVERY;2;136.12;CD 2
2023-06-19;1314;35416;DELIVERY;1;15.35;CD 2
2023-06-19;1314;36857;SALE;-1;-3.63;CLIENTE
2023-06-19;1314;48813;DELIVERY;2;11.98;CD 2
2023-06-20;841;5345;DELIVERY;1;4.99;CD 2
2023-06-20;841;9607;SALE;-1;-8;CLIENTE
2023-06-20;841;15589;DELIVERY;2;48.81;CD 2
2023-06-20;841;18064;DELIVERY;2;4.5;CD 2
2023-06-20;841;18064;SALE;-2;-4.5;CLIENTE
2023-06-20;841;36857;DELIVERY;2;4.6;CD 2
2023-06-20;1314;9607;DELIVERY;1;13.16;CD 2
2023-06-20;1314;15589;SALE;-1;-29.74;CLIENTE
2023-06-20;1314;18064;DELIVERY;14;54.32;CD 2
2023-06-20;1314;18064;SALE;-7;-27.16;CLIENTE
2023-06-20;1314;21141;DELIVERY;1;30.47;CD 2
2023-06-20;1314;31330;DELIVERY;1;68.06;CD 2
2023-06-20;1314;48813;DELIVERY;1;5.99;CD 2
2023-06-21;841;15589;SALE;-1;-24.39;CLIENTE
2023-06-21;841;58701;SALE;-1;-42.8;CLIENTE
2023-06-21;1314;15589;SALE;-1;-29.74;CLIENTE
2023-06-21;1314;18064;SALE;-2;-7.76;CLIENTE
2023-06-21;1314;20635;SALE;-2;-62.02;CLIENTE
2023-06-21;1314;48813;SALE;-1;-5.99;CLIENTE
2023-06-21;1314;57912;TRANSFER;-3;-38.04;CD 1
2023-06-22;841;5345;SALE;-1;-4.99;CLIENTE
2023-06-22;841;15589;DELIVERY;3;72.99;CD 2
2023-06-22;841;18064;SALE;-1;-2.25;CLIENTE
2023-06-22;1314;5345;SALE;-1;-8.22;CLIENTE
2023-06-22;1314;9607;DELIVERY;1;13.16;CD 2
2023-06-22;1314;18064;DELIVERY;2;7.76;CD 2
2023-06-22;1314;18064;SALE;-8;-31.04;CLIENTE
2023-06-22;1314;21141;SALE;-1;-30.47;CLIENTE
2023-06-22;1314;31330;DELIVERY;1;68.06;CD 2
2023-06-22;1314;35416;SALE;-1;-15.35;CLIENTE
2023-06-22;1314;48812;SALE;-1;-8.34;CLIENTE
2023-06-23;841;15589;DELIVERY;1;24.32;CD 2
2023-06-23;841;15589;SALE;-1;-24.32;CLIENTE
2023-06-23;841;18064;DELIVERY;2;4.5;CD 2
2023-06-23;841;18064;SALE;-3;-6.75;CLIENTE
2023-06-23;1314;1439;DELIVERY;4;74.92;CD 2
2023-06-23;1314;9607;DELIVERY;2;26.32;CD 2
2023-06-23;1314;9607;SALE;-1;-13.16;CLIENTE
2023-06-23;1314;15589;SALE;-1;-29.74;CLIENTE
2023-06-23;1314;18064;DELIVERY;15;58.2;CD 2
2023-06-23;1314;18064;SALE;-4;-15.52;CLIENTE
2023-06-24;841;5345;SALE;-1;-4.99;CLIENTE
2023-06-24;841;18064;SALE;-4;-9;CLIENTE
2023-06-24;841;57817;TRANSFER;-1;-69.86;CD 1
2023-06-24;1314;1439;SALE;-1;-18.73;CLIENTE
2023-06-24;1314;5345;SALE;-1;-8.22;CLIENTE
2023-06-24;1314;15589;DELIVERY;1;29.73;CD 2
2023-06-24;1314;18064;DELIVERY;17;65.96;CD 2
2023-06-24;1314;18064;SALE;-13;-50.44;CLIENTE
2023-06-24;1314;20635;DELIVERY;1;31.01;CD 2
2023-06-24;1314;21141;DELIVERY;2;60.94;CD 2
2023-06-24;1314;58701;SALE;-1;-53.37;CLIENTE
2023-06-25;841;15589;SALE;-1;-24.32;CLIENTE
2023-06-25;1314;5345;SALE;-1;-8.22;CLIENTE
2023-06-25;1314;9607;SALE;-1;-13.16;CLIENTE
2023-06-25;1314;18064;SALE;-7;-27.16;CLIENTE
2023-06-25;1314;21141;SALE;-1;-30.47;CLIENTE
2023-06-25;1314;36857;SALE;-4;-14.52;CLIENTE
2023-06-26;841;15589;DELIVERY;1;24.31;CD 2
2023-06-26;841;15589;SALE;-1;-24.31;CLIENTE
2023-06-26;841;18064;SALE;-1;-2.25;CLIENTE
2023-06-26;841;58701;DELIVERY;1;42.86;CD 2
2023-06-26;1314;1439;DELIVERY;1;18.71;CD 2
2023-06-26;1314;1439;SALE;-1;-18.71;CLIENTE
2023-06-26;1314;15589;DELIVERY;3;89.12;CD 2
2023-06-26;1314;18064;DELIVERY;21;81.48;CD 2
2023-06-26;1314;18064;SALE;-9;-34.92;CLIENTE
2023-06-26;1314;36857;DELIVERY;1;3.63;CD 2
2023-06-27;841;5345;DELIVERY;1;4.99;CD 2
2023-06-27;841;15589;DELIVERY;1;24.3;CD 2
2023-06-27;841;15589;SALE;-1;-24.3;CLIENTE
2023-06-27;841;18064;DELIVERY;4;9;CD 2
2023-06-27;1314;9607;SALE;-1;-13.16;CLIENTE
2023-06-27;1314;13315;SALE;-2;-89.38;CLIENTE
2023-06-27;1314;15589;DELIVERY;1;29.7;CD 2
2023-06-27;1314;18064;DELIVERY;2;7.76;CD 2
2023-06-27;1314;18064;SALE;-2;-7.76;CLIENTE
2023-06-27;1314;20635;DELIVERY;2;62.02;CD 2
2023-06-27;1314;20635;SALE;-1;-31.01;CLIENTE
2023-06-27;1314;35416;SALE;-1;-15.35;CLIENTE
2023-06-27;1314;48813;DELIVERY;1;5.99;CD 2
2023-06-28;841;15589;SALE;-2;-48.6;CLIENTE
2023-06-28;841;18064;SALE;-1;-2.25;CLIENTE
2023-06-28;1314;9607;SALE;-4;-52.64;CLIENTE
2023-06-28;1314;13315;SALE;-1;-44.69;CLIENTE
2023-06-28;1314;15589;SALE;-2;-59.4;CLIENTE
2023-06-28;1314;18064;SALE;-9;-34.92;CLIENTE
2023-06-28;1314;20635;SALE;-1;-31.01;CLIENTE
2023-06-29;841;15589;SALE;-1;-24.3;CLIENTE
2023-06-29;841;36857;SALE;-3;-6.9;CLIENTE
2023-06-29;1314;5345;DELIVERY;1;8.22;CD 2
2023-06-29;1314;15589;DELIVERY;1;29.69;CD 2
2023-06-29;1314;15589;SALE;-1;-29.69;CLIENTE
2023-06-29;1314;18064;DELIVERY;8;31.04;CD 2
2023-06-29;1314;18064;SALE;-12;-46.56;CLIENTE
2023-06-29;1314;20635;SALE;-1;-31.01;CLIENTE
2023-06-29;1314;21141;DELIVERY;1;30.43;CD 2
2023-06-29;1314;21141;SALE;-1;-30.43;CLIENTE
2023-06-29;1314;35416;DELIVERY;1;15.32;CD 2
2023-06-29;1314;48812;DELIVERY;1;8.46;CD 2
2023-06-30;841;5345;DELIVERY;1;4.99;CD 2
2023-06-30;841;15589;DELIVERY;3;72.81;CD 2
2023-06-30;841;18064;DELIVERY;5;11.25;CD 2
2023-06-30;841;18064;SALE;-1;-2.25;CLIENTE
2023-06-30;1314;9607;DELIVERY;1;13.16;CD 2
2023-06-30;1314;9607;SALE;-2;-26.32;CLIENTE
2023-06-30;1314;15589;DELIVERY;1;29.69;CD 2
2023-06-30;1314;15589;SALE;-2;-59.38;CLIENTE
2023-06-30;1314;18064;DELIVERY;4;15.52;CD 2
2023-06-30;1314;18064;SALE;-4;-15.52;CLIENTE
2023-06-30;1314;21141;SALE;-1;-30.43;CLIENTE
2023-06-30;1314;36857;SALE;-2;-7.26;CLIENTE
2023-07-01;841;18064;SALE;-5;-11.25;CLIENTE
2023-07-01;1314;1439;DELIVERY;2;37.36;CD 2
2023-07-01;1314;5345;DELIVERY;2;16.44;CD 2
2023-07-01;1314;5345;SALE;-2;-16.44;CLIENTE
2023-07-01;1314;9607;DELIVERY;1;13.16;CD 2
2023-07-01;1314;18064;DELIVERY;29;112.52;CD 2
2023-07-01;1314;18064;SALE;-19;-73.72;CLIENTE
2023-07-01;1314;21141;DELIVERY;1;30.4;CD 2
2023-07-01;1314;31330;SALE;-1;-68.06;CLIENTE
2023-07-01;1314;36857;DELIVERY;4;14.52;CD 2
2023-07-01;1314;36857;SALE;-2;-7.26;CLIENTE
2023-07-01;1314;58701;DELIVERY;2;106.74;CD 2
2023-07-02;841;15589;DELIVERY;3;72.76;CD 2
2023-07-02;841;18064;DELIVERY;1;2.25;CD 2
2023-07-02;841;18064;SALE;-3;-6.75;CLIENTE
2023-07-02;841;35772;SALE;-1;-11.92;CLIENTE
2023-07-02;841;36857;DELIVERY;3;6.9;CD 2
2023-07-02;1314;9607;SALE;-1;-13.16;CLIENTE
2023-07-02;1314;18064;SALE;-1;-3.88;CLIENTE
2023-07-03;1314;5345;SALE;-1;-8.22;CLIENTE
2023-07-03;1314;9607;DELIVERY;5;65.85;CD 2
2023-07-03;1314;13315;DELIVERY;3;137.16;CD 2
2023-07-03;1314;15589;DELIVERY;2;59.36;CD 2
2023-07-03;1314;15589;SALE;-1;-29.68;CLIENTE
2023-07-03;1314;18064;DELIVERY;11;42.68;CD 2
2023-07-03;1314;18064;SALE;-9;-34.92;CLIENTE
2023-07-03;1314;20635;DELIVERY;2;62.02;CD 2
2023-07-03;1314;20635;SALE;-1;-31.01;CLIENTE
2023-07-03;1314;21141;SALE;-1;-30.4;CLIENTE
2023-07-03;1314;31330;SALE;-1;-68.06;CLIENTE
2023-07-03;1314;36857;SALE;-1;-3.63;CLIENTE
2023-07-04;841;18064;SALE;-1;-2.25;CLIENTE
2023-07-04;1314;9607;SALE;-1;-13.17;CLIENTE
2023-07-04;1314;15590;SALE;-1;-40.43;CLIENTE
2023-07-04;1314;18064;SALE;-7;-27.16;CLIENTE
2023-07-05;841;9607;SALE;-1;-8;CLIENTE
2023-07-05;841;48813;SALE;-1;-4.99;CLIENTE
2023-07-05;841;51957;SALE;-1;-5.89;CLIENTE
2023-07-05;1314;5345;SALE;-1;-8.22;CLIENTE
2023-07-05;1314;9607;SALE;-1;-13.17;CLIENTE
2023-07-05;1314;15589;SALE;-1;-29.68;CLIENTE
2023-07-05;1314;18064;SALE;-17;-65.96;CLIENTE
2023-07-05;1314;20635;SALE;-1;-31.01;CLIENTE
2023-07-05;1314;35416;SALE;-1;-15.32;CLIENTE
2023-07-06;841;18064;DELIVERY;6;13.5;CD 2
2023-07-06;841;18064;SALE;-1;-2.25;CLIENTE
2023-07-06;1314;1439;DELIVERY;1;18.68;OUTROS
2023-07-06;1314;18064;DELIVERY;6;23.28;OUTROS
2023-07-06;1314;18064;SALE;-9;-34.92;CLIENTE
2023-07-06;1314;20635;SALE;-2;-62.02;CLIENTE
2023-07-06;1314;35416;SALE;-1;-15.32;CLIENTE
2023-07-06;1314;48813;INVENTORY_CHECK;-1;-5.99;OUTROS
2023-07-06;1314;58701;SALE;-1;-53.37;CLIENTE
2023-07-07;841;9607;SALE;-1;-8;CLIENTE
2023-07-07;841;36857;SALE;-1;-2.3;CLIENTE
2023-07-07;1314;5345;SALE;-1;-8.22;CLIENTE
2023-07-07;1314;9607;DELIVERY;2;26.34;CD 2
2023-07-07;1314;9607;SALE;-1;-13.17;CLIENTE
2023-07-07;1314;15589;DELIVERY;3;89.01;CD 2
2023-07-07;1314;15589;SALE;-2;-59.34;CLIENTE
2023-07-07;1314;18064;DELIVERY;16;62.08;CD 2
2023-07-07;1314;18064;SALE;-9;-34.92;CLIENTE
2023-07-07;1314;20635;DELIVERY;1;31.01;CD 2
2023-07-07;1314;20635;SALE;-1;-31.01;CLIENTE
2023-07-07;1314;36857;DELIVERY;2;7.26;CD 2
2023-07-08;841;9607;SALE;-1;-8;CLIENTE
2023-07-08;841;18064;SALE;-1;-2.25;CLIENTE
2023-07-08;841;48813;SALE;-1;-4.99;CLIENTE
2023-07-08;1314;15589;SALE;-1;-29.67;CLIENTE
2023-07-08;1314;18064;SALE;-22;-85.36;CLIENTE
2023-07-08;1314;36857;SALE;-2;-7.26;CLIENTE
2023-07-09;841;15589;DELIVERY;1;24.25;CD 2
2023-07-09;841;18064;DELIVERY;4;9;CD 2
2023-07-09;841;18064;SALE;-5;-11.25;CLIENTE
2023-07-09;841;35772;DELIVERY;1;11.92;CD 2
2023-07-09;841;36857;DELIVERY;1;2.3;CD 2
2023-07-09;1314;9607;SALE;-1;-13.17;CLIENTE
2023-07-09;1314;15589;SALE;-1;-29.67;CLIENTE
2023-07-09;1314;18064;SALE;-7;-27.16;CLIENTE
2023-07-10;841;9607;SALE;-1;-8;CLIENTE
2023-07-10;1314;5345;DELIVERY;3;24.78;CD 2
2023-07-10;1314;9607;DELIVERY;1;13.17;CD 2
2023-07-10;1314;15589;DELIVERY;1;29.66;CD 2
2023-07-10;1314;18064;DELIVERY;29;112.52;CD 2
2023-07-10;1314;18064;SALE;-7;-27.16;CLIENTE
2023-07-10;1314;20635;DELIVERY;1;31.01;CD 2
2023-07-10;1314;21141;DELIVERY;1;30.4;CD 2
2023-07-10;1314;31330;DELIVERY;2;136.12;CD 2
2023-07-10;1314;35416;DELIVERY;1;15.18;CD 2
2023-07-10;1314;36857;DELIVERY;3;10.89;CD 2
2023-07-11;841;15589;SALE;-1;-24.25;CLIENTE
2023-07-11;841;18064;SALE;-2;-4.5;CLIENTE
2023-07-11;1314;1439;SALE;-1;-18.68;CLIENTE
2023-07-11;1314;5345;DELIVERY;1;8.27;CD 2
2023-07-11;1314;9607;DELIVERY;2;26.34;CD 2
2023-07-11;1314;15589;DELIVERY;3;88.95;CD 2
2023-07-11;1314;15589;SALE;-1;-29.65;CLIENTE
2023-07-11;1314;15590;DELIVERY;1;40.43;CD 2
2023-07-11;1314;18064;DELIVERY;24;93.12;CD 2
2023-07-11;1314;18064;SALE;-7;-27.16;CLIENTE
2023-07-11;1314;20635;DELIVERY;1;31.01;CD 2
2023-07-11;1314;20635;SALE;-1;-31.01;CLIENTE
2023-07-11;1314;35416;DELIVERY;1;15.11;CD 2
2023-07-11;1314;36857;DELIVERY;2;7.26;CD 2
2023-07-12;841;9607;DELIVERY;1;8;CD 2
2023-07-12;841;18064;SALE;-1;-2.25;CLIENTE
2023-07-12;1314;18064;SALE;-8;-31.04;CLIENTE
2023-07-12;1314;36857;SALE;-2;-7.26;CLIENTE
2023-07-13;841;9607;DELIVERY;2;16;CD 2
2023-07-13;841;15589;SALE;-1;-24.25;CLIENTE
2023-07-13;841;18064;DELIVERY;7;15.75;CD 2
2023-07-13;841;18064;SALE;-1;-2.25;CLIENTE
2023-07-13;841;36857;DELIVERY;1;2.3;CD 2
2023-07-13;841;48813;DELIVERY;2;9.98;CD 2
2023-07-13;841;51957;DELIVERY;1;5.89;CD 2
2023-07-13;1314;18064;SALE;-11;-42.68;CLIENTE
2023-07-13;1314;44217;SALE;-1;-41.51;CLIENTE
2023-07-14;841;18064;SALE;-2;-4.5;CLIENTE
2023-07-14;1314;13315;SALE;-1;-45.72;CLIENTE
2023-07-14;1314;15589;SALE;-1;-29.65;CLIENTE
2023-07-14;1314;18064;SALE;-4;-15.52;CLIENTE
2023-07-14;1314;20635;SALE;-1;-31.01;CLIENTE
2023-07-14;1314;36857;SALE;-1;-3.63;CLIENTE
2023-07-15;841;18064;SALE;-1;-2.25;CLIENTE
2023-07-15;1314;5345;SALE;-1;-8.27;CLIENTE
2023-07-15;1314;9607;SALE;-2;-26.34;CLIENTE
2023-07-15;1314;18064;SALE;-9;-34.92;CLIENTE
2023-07-15;1314;21141;SALE;-1;-30.4;CLIENTE
2023-07-16;841;18064;SALE;-1;-2.25;CLIENTE
2023-07-16;1314;1439;SALE;-1;-18.68;CLIENTE
